<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.15	23:00:00	0.73017	0.73036	0.72950	0.72969	2313	0	1
2018.01.16	00:00:00	0.72969	0.72987	0.72939	0.72954	397	0	7
2018.01.16	01:00:00	0.72953	0.72991	0.72914	0.72947	1997	0	1
2018.01.16	02:00:00	0.72947	0.72973	0.72872	0.72883	2706	0	1
2018.01.16	03:00:00	0.72883	0.72986	0.72859	0.72979	3824	0	1
2018.01.16	04:00:00	0.72978	0.73070	0.72926	0.72978	3811	0	2
2018.01.16	05:00:00	0.72979	0.72988	0.72914	0.72914	2931	0	2
2018.01.16	06:00:00	0.72914	0.72952	0.72891	0.72931	2335	0	2
2018.01.16	07:00:00	0.72931	0.72954	0.72805	0.72822	2562	0	1
2018.01.16	08:00:00	0.72823	0.72941	0.72760	0.72841	4451	0	1
2018.01.16	09:00:00	0.72842	0.72856	0.72725	0.72814	10253	0	1
2018.01.16	10:00:00	0.72814	0.72881	0.72655	0.72689	4745	0	1
2018.01.16	11:00:00	0.72688	0.72736	0.72643	0.72705	4047	0	1
2018.01.16	12:00:00	0.72705	0.72718	0.72627	0.72662	4631	0	1
2018.01.16	13:00:00	0.72663	0.72747	0.72639	0.72724	2940	0	1
2018.01.16	14:00:00	0.72724	0.72772	0.72701	0.72744	2640	0	1
2018.01.16	15:00:00	0.72745	0.72775	0.72703	0.72722	4573	0	1
2018.01.16	16:00:00	0.72722	0.72772	0.72589	0.72591	6802	0	1
2018.01.16	17:00:00	0.72590	0.72769	0.72590	0.72731	5258	0	1
2018.01.16	18:00:00	0.72732	0.72751	0.72664	0.72736	4637	0	1
2018.01.16	19:00:00	0.72736	0.72755	0.72705	0.72752	2379	0	2
2018.01.16	20:00:00	0.72751	0.72834	0.72738	0.72831	2418	0	2
2018.01.16	21:00:00	0.72830	0.72889	0.72727	0.72751	2926	0	2
2018.01.16	22:00:00	0.72751	0.72785	0.72712	0.72720	2378	0	3
2018.01.16	23:00:00	0.72714	0.72746	0.72649	0.72649	1032	0	3
2018.01.17	00:00:00	0.72649	0.72684	0.72630	0.72630	764	0	1
2018.01.17	01:00:00	0.72626	0.72738	0.72626	0.72656	2192	0	1
2018.01.17	02:00:00	0.72656	0.72910	0.72636	0.72829	6863	0	1
2018.01.17	03:00:00	0.72828	0.72850	0.72704	0.72706	7140	0	1
2018.01.17	04:00:00	0.72707	0.72750	0.72546	0.72584	5830	0	1
2018.01.17	05:00:00	0.72585	0.72613	0.72504	0.72581	5189	0	1
2018.01.17	06:00:00	0.72582	0.72592	0.72369	0.72387	6199	0	2
2018.01.17	07:00:00	0.72387	0.72446	0.72366	0.72404	5141	0	1
2018.01.17	08:00:00	0.72405	0.72441	0.72346	0.72380	4736	0	1
2018.01.17	09:00:00	0.72381	0.72453	0.72350	0.72391	7025	0	1
2018.01.17	10:00:00	0.72390	0.72590	0.72389	0.72543	5786	0	1
2018.01.17	11:00:00	0.72544	0.72696	0.72522	0.72694	4276	0	2
2018.01.17	12:00:00	0.72694	0.72797	0.72672	0.72775	4938	0	1
2018.01.17	13:00:00	0.72775	0.72796	0.72698	0.72705	2711	0	1
2018.01.17	14:00:00	0.72705	0.72706	0.72614	0.72665	3630	0	1
2018.01.17	15:00:00	0.72664	0.72758	0.72623	0.72705	4297	0	1
2018.01.17	16:00:00	0.72705	0.72799	0.72684	0.72743	6382	0	1
2018.01.17	17:00:00	0.72743	0.72812	0.72669	0.72740	7670	0	1
2018.01.17	18:00:00	0.72740	0.72940	0.72728	0.72903	6701	0	1
2018.01.17	19:00:00	0.72904	0.73070	0.72897	0.73054	4732	0	1
2018.01.17	20:00:00	0.73052	0.73311	0.73045	0.73286	4490	0	1
2018.01.17	21:00:00	0.73286	0.73286	0.73013	0.73018	3704	0	1
2018.01.17	22:00:00	0.73018	0.73047	0.72899	0.72913	5260	0	1
2018.01.17	23:00:00	0.72908	0.72915	0.72680	0.72699	2867	0	1
2018.01.18	00:00:00	0.72699	0.72712	0.72596	0.72597	1375	0	1
2018.01.18	01:00:00	0.72597	0.72760	0.72577	0.72712	2524	0	1
2018.01.18	02:00:00	0.72714	0.72864	0.72456	0.72558	9865	0	1
2018.01.18	03:00:00	0.72559	0.72654	0.72497	0.72613	7254	0	1
2018.01.18	04:00:00	0.72614	0.72732	0.72606	0.72730	4610	0	1
2018.01.18	05:00:00	0.72729	0.72762	0.72584	0.72609	4038	0	1
2018.01.18	06:00:00	0.72610	0.72799	0.72608	0.72780	3694	0	1
2018.01.18	07:00:00	0.72783	0.72956	0.72756	0.72941	4768	0	1
2018.01.18	08:00:00	0.72941	0.73014	0.72885	0.72889	5530	0	1
2018.01.18	09:00:00	0.72899	0.72980	0.72775	0.72893	6928	0	1
2018.01.18	10:00:00	0.72893	0.73044	0.72864	0.72866	5130	0	1
2018.01.18	11:00:00	0.72866	0.72957	0.72855	0.72866	3370	0	1
2018.01.18	12:00:00	0.72867	0.72989	0.72850	0.72917	3698	0	2
2018.01.18	13:00:00	0.72917	0.72989	0.72883	0.72931	3295	0	1
2018.01.18	14:00:00	0.72932	0.73039	0.72932	0.72973	2701	0	1
2018.01.18	15:00:00	0.72972	0.73094	0.72948	0.73086	4578	0	1
2018.01.18	16:00:00	0.73087	0.73206	0.73063	0.73176	5413	0	1
2018.01.18	17:00:00	0.73176	0.73176	0.73004	0.73060	5427	0	1
2018.01.18	18:00:00	0.73066	0.73205	0.73034	0.73093	7501	0	1
2018.01.18	19:00:00	0.73094	0.73199	0.73061	0.73090	5340	0	1
2018.01.18	20:00:00	0.73087	0.73098	0.72982	0.73020	3729	0	1
2018.01.18	21:00:00	0.73023	0.73105	0.73008	0.73090	2076	0	1
2018.01.18	22:00:00	0.73091	0.73125	0.73008	0.73079	3219	0	1
2018.01.18	23:00:00	0.73079	0.73099	0.72821	0.72991	3614	0	1
2018.01.19	00:00:00	0.72992	0.73043	0.72919	0.72998	986	0	1
2018.01.19	01:00:00	0.72993	0.73059	0.72928	0.72938	2286	0	5
2018.01.19	02:00:00	0.72941	0.73109	0.72868	0.72926	6678	0	1
2018.01.19	03:00:00	0.72928	0.73015	0.72882	0.72972	5934	0	1
2018.01.19	04:00:00	0.72972	0.73044	0.72918	0.72948	5343	0	1
2018.01.19	05:00:00	0.72949	0.73112	0.72911	0.73057	4901	0	1
2018.01.19	06:00:00	0.73056	0.73070	0.72995	0.73052	3212	0	1
2018.01.19	07:00:00	0.73052	0.73057	0.72946	0.72994	2788	0	2
2018.01.19	08:00:00	0.72993	0.73033	0.72925	0.72961	4515	0	1
2018.01.19	09:00:00	0.72960	0.72979	0.72844	0.72967	5756	0	3
2018.01.19	10:00:00	0.72967	0.73232	0.72921	0.73177	6112	0	1
2018.01.19	11:00:00	0.73178	0.73192	0.72989	0.73040	4878	0	1
2018.01.19	12:00:00	0.73039	0.73082	0.72886	0.72924	3523	0	1
2018.01.19	13:00:00	0.72923	0.72962	0.72837	0.72866	3217	0	1
2018.01.19	14:00:00	0.72866	0.72887	0.72834	0.72843	2518	0	1
2018.01.19	15:00:00	0.72843	0.72875	0.72742	0.72763	6546	0	1
2018.01.19	16:00:00	0.72763	0.72915	0.72740	0.72874	5972	0	1
2018.01.19	17:00:00	0.72873	0.72959	0.72759	0.72795	6279	0	1
2018.01.19	18:00:00	0.72796	0.72856	0.72772	0.72835	5751	0	1
2018.01.19	19:00:00	0.72835	0.72888	0.72815	0.72822	3873	0	2
2018.01.19	20:00:00	0.72821	0.72875	0.72795	0.72874	2635	0	3
2018.01.19	21:00:00	0.72875	0.72882	0.72803	0.72825	2029	0	2
2018.01.19	22:00:00	0.72826	0.72847	0.72737	0.72765	2613	0	4
2018.01.19	23:00:00	0.72764	0.72855	0.72688	0.72709	4473	0	1
2018.01.22	00:00:00	0.72745	0.72834	0.72725	0.72769	956	0	14
2018.01.22	01:00:00	0.72772	0.72885	0.72742	0.72866	3203	0	1
2018.01.22	02:00:00	0.72867	0.72875	0.72773	0.72796	4432	0	1
2018.01.22	03:00:00	0.72797	0.72816	0.72673	0.72730	6271	0	2
2018.01.22	04:00:00	0.72731	0.72837	0.72690	0.72824	4658	0	1
2018.01.22	05:00:00	0.72823	0.72850	0.72778	0.72822	2843	0	1
2018.01.22	06:00:00	0.72823	0.72846	0.72710	0.72761	3131	0	1
2018.01.22	07:00:00	0.72760	0.72832	0.72710	0.72804	3345	0	2
2018.01.22	08:00:00	0.72806	0.72823	0.72731	0.72750	4662	0	2
2018.01.22	09:00:00	0.72751	0.72901	0.72727	0.72877	3789	0	2
2018.01.22	10:00:00	0.72878	0.72995	0.72867	0.72955	2894	0	1
2018.01.22	11:00:00	0.72956	0.73089	0.72950	0.73047	2959	0	2
2018.01.22	12:00:00	0.73047	0.73095	0.73042	0.73083	2373	0	1
2018.01.22	13:00:00	0.73083	0.73099	0.73041	0.73087	2125	0	2
2018.01.22	14:00:00	0.73086	0.73104	0.73009	0.73014	2359	0	2
2018.01.22	15:00:00	0.73015	0.73154	0.73007	0.73145	3253	0	1
2018.01.22	16:00:00	0.73146	0.73177	0.73079	0.73124	3334	0	1
2018.01.22	17:00:00	0.73124	0.73293	0.73104	0.73261	3429	0	1
2018.01.22	18:00:00	0.73260	0.73270	0.73082	0.73086	4376	0	1
2018.01.22	19:00:00	0.73087	0.73105	0.73009	0.73065	4207	0	2
2018.01.22	20:00:00	0.73065	0.73107	0.73056	0.73075	2526	0	1
2018.01.22	21:00:00	0.73076	0.73179	0.73052	0.73143	2248	0	2
2018.01.22	22:00:00	0.73143	0.73213	0.73127	0.73186	2617	0	2
2018.01.22	23:00:00	0.73185	0.73273	0.73172	0.73269	755	0	2
2018.01.23	00:00:00	0.73265	0.73281	0.73224	0.73239	614	0	4
2018.01.23	01:00:00	0.73239	0.73249	0.73167	0.73184	2551	0	3
2018.01.23	02:00:00	0.73183	0.73357	0.73143	0.73336	4221	0	1
2018.01.23	03:00:00	0.73336	0.73545	0.73285	0.73409	5407	0	1
2018.01.23	04:00:00	0.73409	0.73431	0.73194	0.73260	5376	0	1
2018.01.23	05:00:00	0.73259	0.73329	0.73214	0.73231	7647	0	1
2018.01.23	06:00:00	0.73231	0.73282	0.73168	0.73262	4647	0	1
2018.01.23	07:00:00	0.73263	0.73353	0.73227	0.73290	3415	0	2
2018.01.23	08:00:00	0.73291	0.73375	0.73220	0.73255	6724	0	1
2018.01.23	09:00:00	0.73256	0.73268	0.73134	0.73188	5994	0	1
2018.01.23	10:00:00	0.73191	0.73211	0.73058	0.73208	5600	0	1
2018.01.23	11:00:00	0.73208	0.73261	0.73155	0.73256	2727	0	1
2018.01.23	12:00:00	0.73255	0.73326	0.73213	0.73214	3471	0	1
2018.01.23	13:00:00	0.73214	0.73284	0.73121	0.73159	4491	0	1
2018.01.23	14:00:00	0.73159	0.73249	0.73144	0.73209	3591	0	1
2018.01.23	15:00:00	0.73209	0.73442	0.73189	0.73370	3606	0	1
2018.01.23	16:00:00	0.73369	0.73511	0.73275	0.73459	4571	0	1
2018.01.23	17:00:00	0.73460	0.73646	0.73426	0.73591	6547	0	1
2018.01.23	18:00:00	0.73591	0.73600	0.73435	0.73444	5288	0	1
2018.01.23	19:00:00	0.73444	0.73491	0.73387	0.73414	3297	0	2
2018.01.23	20:00:00	0.73415	0.73527	0.73414	0.73464	2230	0	1
2018.01.23	21:00:00	0.73464	0.73535	0.73443	0.73526	1939	0	1
2018.01.23	22:00:00	0.73527	0.73593	0.73524	0.73563	2087	0	1
2018.01.23	23:00:00	0.73564	0.73586	0.73510	0.73514	1416	0	2
2018.01.24	00:00:00	0.73517	0.73544	0.73452	0.73499	537	0	8
2018.01.24	01:00:00	0.73503	0.73634	0.73488	0.73613	2899	0	1
2018.01.24	02:00:00	0.73613	0.73642	0.73507	0.73558	3768	0	1
2018.01.24	03:00:00	0.73558	0.73588	0.73506	0.73544	5052	0	1
2018.01.24	04:00:00	0.73543	0.73633	0.73527	0.73563	6948	0	1
2018.01.24	05:00:00	0.73562	0.73634	0.73518	0.73615	4436	0	1
2018.01.24	06:00:00	0.73615	0.73768	0.73614	0.73684	5616	0	1
2018.01.24	07:00:00	0.73685	0.73687	0.73593	0.73671	3015	0	1
2018.01.24	08:00:00	0.73670	0.73736	0.73617	0.73631	5444	0	1
2018.01.24	09:00:00	0.73631	0.73674	0.73591	0.73625	5106	0	1
2018.01.24	10:00:00	0.73624	0.73898	0.73619	0.73883	5731	0	1
2018.01.24	11:00:00	0.73882	0.73974	0.73829	0.73919	5560	0	1
2018.01.24	12:00:00	0.73920	0.74041	0.73881	0.74022	4699	0	1
2018.01.24	13:00:00	0.74023	0.74082	0.73977	0.74037	4512	0	1
2018.01.24	14:00:00	0.74034	0.74105	0.74009	0.74034	4569	0	1
2018.01.24	15:00:00	0.74034	0.74133	0.74010	0.74039	7033	0	1
2018.01.24	16:00:00	0.74039	0.74189	0.74037	0.74172	6163	0	1
2018.01.24	17:00:00	0.74174	0.74276	0.74157	0.74207	6001	0	1
2018.01.24	18:00:00	0.74207	0.74219	0.74031	0.74066	8696	0	1
2018.01.24	19:00:00	0.74067	0.74120	0.74036	0.74060	4723	0	1
2018.01.24	20:00:00	0.74060	0.74284	0.74058	0.74282	4763	0	1
2018.01.24	21:00:00	0.74278	0.74303	0.74246	0.74274	2884	0	1
2018.01.24	22:00:00	0.74277	0.74304	0.74225	0.74255	2063	0	1
2018.01.24	23:00:00	0.74256	0.74370	0.73329	0.73346	6046	0	1
2018.01.25	00:00:00	0.73346	0.73461	0.73290	0.73338	2266	0	1
2018.01.25	01:00:00	0.73339	0.73393	0.73249	0.73375	3201	0	1
2018.01.25	02:00:00	0.73375	0.73538	0.73354	0.73505	6066	0	1
2018.01.25	03:00:00	0.73504	0.73608	0.73447	0.73601	6041	0	1
2018.01.25	04:00:00	0.73599	0.73810	0.73543	0.73778	9661	0	1
2018.01.25	05:00:00	0.73778	0.73923	0.73743	0.73846	9651	0	1
2018.01.25	06:00:00	0.73845	0.73846	0.73740	0.73816	6046	0	1
2018.01.25	07:00:00	0.73817	0.73843	0.73686	0.73786	5672	0	1
2018.01.25	08:00:00	0.73787	0.73894	0.73632	0.73743	10091	0	1
2018.01.25	09:00:00	0.73743	0.73828	0.73568	0.73715	13916	0	1
2018.01.25	10:00:00	0.73715	0.73715	0.73459	0.73518	9182	0	1
2018.01.25	11:00:00	0.73518	0.73672	0.73477	0.73669	5651	0	2
2018.01.25	12:00:00	0.73669	0.73669	0.73569	0.73581	4558	0	1
2018.01.25	13:00:00	0.73584	0.73721	0.73553	0.73666	4617	0	1
2018.01.25	14:00:00	0.73665	0.73785	0.73659	0.73712	4811	0	1
2018.01.25	15:00:00	0.73712	0.73865	0.73699	0.73793	11179	0	1
2018.01.25	16:00:00	0.73792	0.73839	0.73452	0.73472	12363	0	1
2018.01.25	17:00:00	0.73473	0.73764	0.73454	0.73758	9009	0	1
2018.01.25	18:00:00	0.73760	0.73787	0.73676	0.73693	5974	0	1
2018.01.25	19:00:00	0.73693	0.73729	0.73663	0.73693	4104	0	1
2018.01.25	20:00:00	0.73693	0.73821	0.73692	0.73740	3655	0	1
2018.01.25	21:00:00	0.73741	0.73752	0.73136	0.73355	20063	0	1
2018.01.25	22:00:00	0.73355	0.73415	0.73198	0.73286	10534	0	1
2018.01.25	23:00:00	0.73316	0.73402	0.73194	0.73219	3526	0	2
2018.01.26	00:00:00	0.73219	0.73219	0.72911	0.72913	1454	0	1
2018.01.26	01:00:00	0.72913	0.73132	0.72887	0.73093	4018	0	1
2018.01.26	02:00:00	0.73093	0.73257	0.73059	0.73207	6389	0	1
2018.01.26	03:00:00	0.73207	0.73443	0.73182	0.73404	10137	0	1
2018.01.26	04:00:00	0.73404	0.73427	0.73271	0.73416	7693	0	1
2018.01.26	05:00:00	0.73416	0.73416	0.73314	0.73344	5130	0	1
2018.01.26	06:00:00	0.73345	0.73397	0.73331	0.73363	2432	0	1
2018.01.26	07:00:00	0.73365	0.73368	0.73273	0.73351	3729	0	2
2018.01.26	08:00:00	0.73352	0.73500	0.73341	0.73458	7489	0	1
2018.01.26	09:00:00	0.73458	0.73707	0.73457	0.73584	11077	0	1
2018.01.26	10:00:00	0.73585	0.73730	0.73573	0.73695	7567	0	1
2018.01.26	11:00:00	0.73696	0.73745	0.73617	0.73688	6273	0	1
2018.01.26	12:00:00	0.73691	0.73715	0.73637	0.73687	3840	0	1
2018.01.26	13:00:00	0.73688	0.73718	0.73472	0.73472	5412	0	1
2018.01.26	14:00:00	0.73472	0.73541	0.73352	0.73392	5703	0	1
2018.01.26	15:00:00	0.73392	0.73520	0.73345	0.73415	8048	0	1
2018.01.26	16:00:00	0.73415	0.73495	0.73234	0.73467	11760	0	1
2018.01.26	17:00:00	0.73466	0.73532	0.73331	0.73381	7871	0	1
2018.01.26	18:00:00	0.73381	0.73540	0.73371	0.73464	8442	0	2
2018.01.26	19:00:00	0.73464	0.73554	0.73440	0.73527	6564	0	1
2018.01.26	20:00:00	0.73526	0.73690	0.73518	0.73683	4096	0	1
2018.01.26	21:00:00	0.73682	0.73718	0.73526	0.73590	7408	0	1
2018.01.26	22:00:00	0.73591	0.73599	0.73499	0.73545	3217	0	1
2018.01.26	23:00:00	0.73541	0.73591	0.73476	0.73476	2121	0	4
2018.01.29	00:00:00	0.73366	0.73489	0.73363	0.73460	618	0	1
2018.01.29	01:00:00	0.73461	0.73637	0.73460	0.73627	2528	0	1
2018.01.29	02:00:00	0.73629	0.73630	0.73456	0.73493	4599	0	3
2018.01.29	03:00:00	0.73495	0.73495	0.73209	0.73274	8301	0	1
2018.01.29	04:00:00	0.73273	0.73345	0.73171	0.73338	6975	0	1
2018.01.29	05:00:00	0.73337	0.73404	0.73272	0.73346	6397	0	1
2018.01.29	06:00:00	0.73347	0.73430	0.73342	0.73391	3973	0	1
2018.01.29	07:00:00	0.73390	0.73418	0.73298	0.73298	4085	0	2
2018.01.29	08:00:00	0.73298	0.73384	0.73293	0.73365	5368	0	1
2018.01.29	09:00:00	0.73365	0.73406	0.73183	0.73262	7740	0	1
2018.01.29	10:00:00	0.73264	0.73404	0.73252	0.73343	6169	0	1
2018.01.29	11:00:00	0.73342	0.73356	0.73215	0.73237	5659	0	1
2018.01.29	12:00:00	0.73237	0.73390	0.73217	0.73294	5401	0	1
2018.01.29	13:00:00	0.73293	0.73388	0.73244	0.73378	3683	0	1
2018.01.29	14:00:00	0.73378	0.73395	0.73247	0.73316	4418	0	1
2018.01.29	15:00:00	0.73315	0.73385	0.73297	0.73337	4886	0	1
2018.01.29	16:00:00	0.73338	0.73353	0.73206	0.73253	4436	0	1
2018.01.29	17:00:00	0.73255	0.73281	0.73159	0.73170	4861	0	1
2018.01.29	18:00:00	0.73170	0.73171	0.73011	0.73075	8841	0	1
2018.01.29	19:00:00	0.73074	0.73125	0.73041	0.73123	4200	0	1
2018.01.29	20:00:00	0.73123	0.73188	0.73104	0.73182	2262	0	3
2018.01.29	21:00:00	0.73181	0.73242	0.73143	0.73230	2936	0	1
2018.01.29	22:00:00	0.73231	0.73240	0.73184	0.73197	1943	0	2
2018.01.29	23:00:00	0.73203	0.73290	0.73137	0.73189	2245	0	1
2018.01.30	00:00:00	0.73189	0.73263	0.73188	0.73193	1041	0	5
2018.01.30	01:00:00	0.73193	0.73247	0.73181	0.73240	2161	0	6
2018.01.30	02:00:00	0.73242	0.73299	0.73187	0.73239	4853	0	1
2018.01.30	03:00:00	0.73239	0.73346	0.73190	0.73297	5531	0	1
2018.01.30	04:00:00	0.73296	0.73365	0.73132	0.73166	8556	0	1
2018.01.30	05:00:00	0.73166	0.73372	0.73150	0.73347	6544	0	1
2018.01.30	06:00:00	0.73346	0.73376	0.73193	0.73209	7734	0	1
2018.01.30	07:00:00	0.73208	0.73248	0.73162	0.73185	5784	0	2
2018.01.30	08:00:00	0.73184	0.73271	0.73071	0.73093	6707	0	1
2018.01.30	09:00:00	0.73092	0.73123	0.72793	0.72833	7284	0	1
2018.01.30	10:00:00	0.72833	0.73006	0.72809	0.72995	6258	0	1
2018.01.30	11:00:00	0.72994	0.73295	0.72983	0.73232	6606	0	1
2018.01.30	12:00:00	0.73233	0.73376	0.73210	0.73321	4974	0	1
2018.01.30	13:00:00	0.73323	0.73484	0.73307	0.73432	4360	0	1
2018.01.30	14:00:00	0.73431	0.73442	0.73292	0.73339	3547	0	1
2018.01.30	15:00:00	0.73338	0.73533	0.73279	0.73499	4123	0	1
2018.01.30	16:00:00	0.73500	0.73551	0.73330	0.73336	6093	0	1
2018.01.30	17:00:00	0.73336	0.73451	0.73313	0.73400	5866	0	1
2018.01.30	18:00:00	0.73401	0.73463	0.73263	0.73323	5593	0	1
2018.01.30	19:00:00	0.73322	0.73367	0.73301	0.73328	3640	0	1
2018.01.30	20:00:00	0.73326	0.73328	0.73259	0.73308	2664	0	2
2018.01.30	21:00:00	0.73308	0.73355	0.73288	0.73348	3357	0	2
2018.01.30	22:00:00	0.73348	0.73365	0.73251	0.73255	2296	0	1
2018.01.30	23:00:00	0.73254	0.73311	0.73253	0.73273	1390	0	1
2018.01.31	00:00:00	0.73273	0.73308	0.73254	0.73290	429	0	2
2018.01.31	01:00:00	0.73292	0.73424	0.73290	0.73386	2721	0	1
2018.01.31	02:00:00	0.73386	0.73584	0.73341	0.73464	6899	0	1
2018.01.31	03:00:00	0.73463	0.73691	0.73440	0.73594	9528	0	1
2018.01.31	04:00:00	0.73595	0.73642	0.73400	0.73614	7301	0	1
2018.01.31	05:00:00	0.73614	0.73873	0.73610	0.73796	8573	0	1
2018.01.31	06:00:00	0.73796	0.73823	0.73710	0.73745	6537	0	1
2018.01.31	07:00:00	0.73743	0.73897	0.73726	0.73878	5056	0	1
2018.01.31	08:00:00	0.73876	0.73933	0.73795	0.73922	6183	0	1
2018.01.31	09:00:00	0.73921	0.74026	0.73794	0.73912	7708	0	1
2018.01.31	10:00:00	0.73914	0.73922	0.73765	0.73822	5190	0	1
2018.01.31	11:00:00	0.73822	0.73952	0.73806	0.73951	4572	0	1
2018.01.31	12:00:00	0.73952	0.74042	0.73946	0.73998	4298	0	1
2018.01.31	13:00:00	0.73998	0.74076	0.73980	0.74051	2992	0	1
2018.01.31	14:00:00	0.74051	0.74182	0.74048	0.74136	4096	0	1
2018.01.31	15:00:00	0.74137	0.74197	0.73998	0.74155	6649	0	1
2018.01.31	16:00:00	0.74155	0.74175	0.73988	0.74082	5700	0	1
2018.01.31	17:00:00	0.74081	0.74151	0.73986	0.74001	6256	0	1
2018.01.31	18:00:00	0.74003	0.74028	0.73710	0.73724	8679	0	1
2018.01.31	19:00:00	0.73724	0.73796	0.73628	0.73657	5793	0	1
2018.01.31	20:00:00	0.73653	0.73772	0.73641	0.73743	3542	0	1
2018.01.31	21:00:00	0.73744	0.73898	0.73449	0.73599	14970	0	1
2018.01.31	22:00:00	0.73600	0.73708	0.73559	0.73688	6463	0	1
2018.01.31	23:00:00	0.73685	0.73708	0.73629	0.73629	1455	0	3
2018.02.01	00:00:00	0.73629	0.73702	0.73557	0.73688	586	0	2
2018.02.01	01:00:00	0.73684	0.73767	0.73656	0.73732	2221	0	3
2018.02.01	02:00:00	0.73732	0.73815	0.73627	0.73662	5051	0	1
2018.02.01	03:00:00	0.73663	0.73747	0.73513	0.73575	7572	0	1
2018.02.01	04:00:00	0.73578	0.73690	0.73558	0.73605	5032	0	2
2018.02.01	05:00:00	0.73606	0.73719	0.73569	0.73697	4814	0	1
2018.02.01	06:00:00	0.73698	0.73763	0.73651	0.73720	3543	0	1
2018.02.01	07:00:00	0.73719	0.73733	0.73648	0.73693	3719	0	1
2018.02.01	08:00:00	0.73694	0.73719	0.73458	0.73489	8773	0	1
2018.02.01	09:00:00	0.73490	0.73536	0.73401	0.73422	8220	0	1
2018.02.01	10:00:00	0.73422	0.73715	0.73413	0.73591	6324	0	1
2018.02.01	11:00:00	0.73590	0.73680	0.73518	0.73528	6146	0	1
2018.02.01	12:00:00	0.73528	0.73553	0.73403	0.73411	4308	0	1
2018.02.01	13:00:00	0.73412	0.73452	0.73336	0.73402	4194	0	1
2018.02.01	14:00:00	0.73403	0.73636	0.73391	0.73544	4873	0	1
2018.02.01	15:00:00	0.73544	0.73657	0.73481	0.73609	5730	0	1
2018.02.01	16:00:00	0.73610	0.73693	0.73593	0.73658	5202	0	1
2018.02.01	17:00:00	0.73656	0.73921	0.73568	0.73915	7866	0	1
2018.02.01	18:00:00	0.73916	0.73993	0.73819	0.73970	7862	0	1
2018.02.01	19:00:00	0.73969	0.74032	0.73839	0.73850	5948	0	1
2018.02.01	20:00:00	0.73850	0.73911	0.73826	0.73887	2991	0	1
2018.02.01	21:00:00	0.73890	0.73954	0.73834	0.73859	3850	0	1
2018.02.01	22:00:00	0.73859	0.74003	0.73844	0.73932	5180	0	1
2018.02.01	23:00:00	0.73954	0.74015	0.73926	0.73940	2172	0	1
2018.02.02	00:00:00	0.73940	0.73979	0.73926	0.73944	523	0	3
2018.02.02	01:00:00	0.73945	0.74054	0.73945	0.73984	2250	0	5
2018.02.02	02:00:00	0.73984	0.73994	0.73866	0.73875	4216	0	1
2018.02.02	03:00:00	0.73874	0.73895	0.73685	0.73796	9354	0	1
2018.02.02	04:00:00	0.73795	0.73796	0.73620	0.73677	6251	0	1
2018.02.02	05:00:00	0.73677	0.73749	0.73634	0.73710	4184	0	1
2018.02.02	06:00:00	0.73709	0.73709	0.73624	0.73642	3496	0	1
2018.02.02	07:00:00	0.73642	0.73741	0.73620	0.73708	3480	0	1
2018.02.02	08:00:00	0.73709	0.73711	0.73604	0.73642	5574	0	1
2018.02.02	09:00:00	0.73641	0.73799	0.73638	0.73692	5153	0	1
2018.02.02	10:00:00	0.73691	0.73723	0.73545	0.73588	5693	0	1
2018.02.02	11:00:00	0.73587	0.73589	0.73462	0.73549	4427	0	1
2018.02.02	12:00:00	0.73549	0.73559	0.73425	0.73516	3252	0	1
2018.02.02	13:00:00	0.73516	0.73602	0.73444	0.73556	3391	0	1
2018.02.02	14:00:00	0.73556	0.73612	0.73523	0.73594	4279	0	1
2018.02.02	15:00:00	0.73595	0.73671	0.73123	0.73217	12544	0	1
2018.02.02	16:00:00	0.73217	0.73313	0.73049	0.73072	9489	0	1
2018.02.02	17:00:00	0.73071	0.73186	0.72995	0.73179	7959	0	1
2018.02.02	18:00:00	0.73180	0.73183	0.73017	0.73017	7773	0	1
2018.02.02	19:00:00	0.73017	0.73211	0.73008	0.73156	7587	0	1
2018.02.02	20:00:00	0.73155	0.73252	0.73087	0.73109	5200	0	1
2018.02.02	21:00:00	0.73111	0.73132	0.72948	0.73047	6884	0	1
2018.02.02	22:00:00	0.73047	0.73128	0.72975	0.73027	7069	0	1
2018.02.02	23:00:00	0.73029	0.73061	0.72951	0.73030	2411	0	1
2018.02.05	00:00:00	0.72859	0.72914	0.72814	0.72814	766	0	1
2018.02.05	01:00:00	0.72815	0.72858	0.72771	0.72807	5248	0	1
2018.02.05	02:00:00	0.72807	0.73027	0.72791	0.73027	5694	0	1
2018.02.05	03:00:00	0.73026	0.73034	0.72845	0.73014	5451	0	1
2018.02.05	04:00:00	0.73014	0.73014	0.72826	0.72924	5014	0	1
2018.02.05	05:00:00	0.72925	0.73014	0.72908	0.72917	4013	0	1
2018.02.05	06:00:00	0.72920	0.73046	0.72904	0.73009	3453	0	2
2018.02.05	07:00:00	0.73008	0.73062	0.72997	0.73058	4020	0	2
2018.02.05	08:00:00	0.73059	0.73075	0.72999	0.73013	4564	0	1
2018.02.05	09:00:00	0.73013	0.73078	0.72964	0.73001	6019	0	1
2018.02.05	10:00:00	0.72999	0.73191	0.72999	0.73168	6481	0	1
