<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.31	04:00:00	1.06503	1.06558	1.06418	1.06430	5053	0	34
2021.05.31	08:00:00	1.06432	1.06583	1.06427	1.06556	6349	0	34
2021.05.31	12:00:00	1.06556	1.06570	1.06467	1.06483	5209	0	34
2021.05.31	16:00:00	1.06448	1.06478	1.06242	1.06257	5708	0	34
2021.05.31	20:00:00	1.06259	1.06329	1.06118	1.06189	4415	0	34
2021.06.01	00:00:00	1.06094	1.06448	1.06087	1.06447	2933	0	16
2021.06.01	04:00:00	1.06447	1.06612	1.06339	1.06409	4649	0	34
2021.06.01	08:00:00	1.06410	1.06595	1.06356	1.06550	7590	0	34
2021.06.01	12:00:00	1.06550	1.06677	1.06492	1.06656	7816	0	34
2021.06.01	16:00:00	1.06663	1.07012	1.06639	1.06902	13868	0	34
2021.06.01	20:00:00	1.06903	1.06992	1.06788	1.06788	5195	0	20
2021.06.02	00:00:00	1.06848	1.07022	1.06589	1.06931	3773	0	16
2021.06.02	04:00:00	1.06930	1.07014	1.06773	1.06873	4434	0	34
2021.06.02	08:00:00	1.06873	1.07005	1.06799	1.06858	7745	0	34
2021.06.02	12:00:00	1.06857	1.07052	1.06855	1.06864	7859	0	34
2021.06.02	16:00:00	1.06864	1.07124	1.06815	1.07076	8291	0	34
2021.06.02	20:00:00	1.07080	1.07164	1.07076	1.07117	5413	0	16
2021.06.03	00:00:00	1.07109	1.07118	1.06951	1.07056	2447	0	21
2021.06.03	04:00:00	1.07064	1.07177	1.07004	1.07157	4565	0	34
2021.06.03	08:00:00	1.07157	1.07182	1.07019	1.07052	7204	0	34
2021.06.03	12:00:00	1.07052	1.07174	1.07012	1.07130	9910	0	34
2021.06.03	16:00:00	1.07131	1.07231	1.07026	1.07218	11072	0	34
2021.06.03	20:00:00	1.07218	1.07323	1.07095	1.07095	6143	0	27
2021.06.04	00:00:00	1.07059	1.07289	1.06911	1.07207	3647	0	21
2021.06.04	04:00:00	1.07206	1.07244	1.07119	1.07125	4843	0	34
2021.06.04	08:00:00	1.07126	1.07231	1.07082	1.07114	6712	0	34
2021.06.04	12:00:00	1.07111	1.07356	1.07038	1.07306	9110	0	34
2021.06.04	16:00:00	1.07307	1.07560	1.07285	1.07517	10581	0	34
2021.06.04	20:00:00	1.07517	1.07520	1.07312	1.07354	3337	0	23
2021.06.07	00:00:00	1.07067	1.07425	1.07058	1.07343	2910	0	16
2021.06.07	04:00:00	1.07342	1.07378	1.07274	1.07300	5051	0	34
2021.06.07	08:00:00	1.07300	1.07468	1.07298	1.07387	5433	0	34
2021.06.07	12:00:00	1.07387	1.07457	1.07269	1.07315	6119	0	34
2021.06.07	16:00:00	1.07315	1.07323	1.07169	1.07240	8058	0	34
2021.06.07	20:00:00	1.07240	1.07293	1.07186	1.07293	2902	0	20
2021.06.08	00:00:00	1.07198	1.07364	1.06962	1.07241	3150	0	14
2021.06.08	04:00:00	1.07242	1.07338	1.07184	1.07313	3876	0	34
2021.06.08	08:00:00	1.07307	1.07404	1.07292	1.07382	4813	0	34
2021.06.08	12:00:00	1.07381	1.07450	1.07320	1.07339	6695	0	34
2021.06.08	16:00:00	1.07339	1.07571	1.07328	1.07553	10036	0	34
2021.06.08	20:00:00	1.07552	1.07574	1.07482	1.07506	4402	0	21
2021.06.09	00:00:00	1.07501	1.07606	1.07351	1.07495	2663	0	14
2021.06.09	04:00:00	1.07495	1.07568	1.07425	1.07425	3089	0	12
2021.06.09	08:00:00	1.07424	1.07583	1.07424	1.07527	4683	0	34
2021.06.09	12:00:00	1.07527	1.07622	1.07495	1.07613	4946	0	34
2021.06.09	16:00:00	1.07612	1.07764	1.07561	1.07758	10070	0	34
2021.06.09	20:00:00	1.07762	1.07769	1.07610	1.07617	4688	0	21
2021.06.10	00:00:00	1.07617	1.07780	1.07524	1.07737	2683	0	18
2021.06.10	04:00:00	1.07737	1.07761	1.07624	1.07636	3870	0	34
2021.06.10	08:00:00	1.07636	1.07791	1.07625	1.07709	5943	0	34
2021.06.10	12:00:00	1.07709	1.07729	1.07586	1.07641	9071	0	34
2021.06.10	16:00:00	1.07644	1.07695	1.07568	1.07668	12920	0	34
2021.06.10	20:00:00	1.07670	1.07773	1.07648	1.07688	5213	0	34
2021.06.11	00:00:00	1.07698	1.07784	1.07497	1.07753	2469	0	12
2021.06.11	04:00:00	1.07754	1.07831	1.07729	1.07743	3536	0	34
2021.06.11	08:00:00	1.07732	1.07862	1.07731	1.07808	5786	0	34
2021.06.11	12:00:00	1.07808	1.07982	1.07789	1.07961	8727	0	34
2021.06.11	16:00:00	1.07961	1.08101	1.07948	1.08069	10550	0	34
2021.06.11	20:00:00	1.08069	1.08094	1.07983	1.08040	2409	0	21
2021.06.14	00:00:00	1.07887	1.08052	1.07844	1.07885	2848	0	20
2021.06.14	04:00:00	1.07885	1.07912	1.07805	1.07899	3495	0	34
2021.06.14	08:00:00	1.07899	1.08066	1.07881	1.07987	5666	0	34
2021.06.14	12:00:00	1.07984	1.08057	1.07892	1.08043	6780	0	34
2021.06.14	16:00:00	1.08046	1.08058	1.07925	1.07934	8251	0	33
2021.06.14	20:00:00	1.07933	1.07995	1.07904	1.07959	3732	0	20
2021.06.15	00:00:00	1.07939	1.07988	1.07848	1.07959	2941	0	20
2021.06.15	04:00:00	1.07959	1.07967	1.07690	1.07778	6039	0	34
2021.06.15	08:00:00	1.07778	1.07788	1.07688	1.07738	6422	0	34
2021.06.15	12:00:00	1.07735	1.07936	1.07727	1.07896	7616	0	34
2021.06.15	16:00:00	1.07899	1.08018	1.07871	1.07928	10683	0	34
2021.06.15	20:00:00	1.07928	1.07935	1.07845	1.07899	5750	0	21
2021.06.16	00:00:00	1.07891	1.07939	1.07775	1.07840	3247	0	34
2021.06.16	04:00:00	1.07840	1.07864	1.07705	1.07754	5405	0	33
2021.06.16	08:00:00	1.07755	1.07899	1.07658	1.07852	5831	0	34
2021.06.16	12:00:00	1.07852	1.07908	1.07806	1.07837	6071	0	34
2021.06.16	16:00:00	1.07879	1.07966	1.07869	1.07937	4786	0	34
2021.06.16	20:00:00	1.07936	1.08028	1.07789	1.07881	19261	0	34
2021.06.17	00:00:00	1.07881	1.07921	1.07431	1.07502	6975	0	34
2021.06.17	04:00:00	1.07502	1.07670	1.07423	1.07600	6416	0	34
2021.06.17	08:00:00	1.07601	1.07771	1.07575	1.07693	10712	0	34
2021.06.17	12:00:00	1.07695	1.08016	1.07679	1.07967	13510	0	34
2021.06.17	16:00:00	1.07967	1.08005	1.07762	1.07831	18461	0	34
2021.06.17	20:00:00	1.07830	1.07879	1.07731	1.07734	8055	0	34
2021.06.18	00:00:00	1.07734	1.07811	1.07617	1.07710	4562	0	15
2021.06.18	04:00:00	1.07709	1.07866	1.07701	1.07718	5730	0	33
2021.06.18	08:00:00	1.07720	1.08030	1.07696	1.07858	11103	0	34
2021.06.18	12:00:00	1.07858	1.07907	1.07739	1.07836	11216	0	34
2021.06.18	16:00:00	1.07835	1.08081	1.07826	1.08036	7212	0	34
2021.06.18	20:00:00	1.08036	1.08047	1.07866	1.07874	6977	0	31
2021.06.21	00:00:00	1.07682	1.07985	1.07682	1.07882	4996	0	34
2021.06.21	04:00:00	1.07882	1.07940	1.07648	1.07716	8987	0	34
2021.06.21	08:00:00	1.07716	1.07790	1.07645	1.07669	10647	0	34
2021.06.21	12:00:00	1.07669	1.07832	1.07654	1.07764	12372	0	34
2021.06.21	16:00:00	1.07759	1.07802	1.07689	1.07743	17681	0	34
2021.06.21	20:00:00	1.07746	1.07898	1.07725	1.07845	9153	0	34
2021.06.22	00:00:00	1.07842	1.07872	1.07605	1.07797	4206	0	17
2021.06.22	04:00:00	1.07794	1.07845	1.07652	1.07738	5119	0	34
2021.06.22	08:00:00	1.07738	1.07836	1.07481	1.07498	9187	0	32
2021.06.22	12:00:00	1.07498	1.07592	1.07454	1.07548	9441	0	34
2021.06.22	16:00:00	1.07548	1.07580	1.07424	1.07424	13686	0	34
2021.06.22	20:00:00	1.07424	1.07552	1.07424	1.07529	7451	0	34
2021.06.23	00:00:00	1.07544	1.07670	1.07422	1.07658	3839	0	32
2021.06.23	04:00:00	1.07658	1.07760	1.07618	1.07659	5881	0	10
2021.06.23	08:00:00	1.07662	1.07675	1.07407	1.07424	8098	0	34
2021.06.23	12:00:00	1.07424	1.07522	1.07391	1.07464	9626	0	34
2021.06.23	16:00:00	1.07464	1.07621	1.07417	1.07529	12714	0	19
2021.06.23	20:00:00	1.07529	1.07568	1.07436	1.07477	6527	0	34
2021.06.24	00:00:00	1.07482	1.07562	1.07341	1.07430	3503	0	14
2021.06.24	04:00:00	1.07430	1.07515	1.07365	1.07432	4275	0	34
2021.06.24	08:00:00	1.07425	1.07443	1.07300	1.07358	7474	0	34
2021.06.24	12:00:00	1.07357	1.07387	1.07243	1.07289	9246	0	34
2021.06.24	16:00:00	1.07289	1.07451	1.07289	1.07358	10964	0	13
2021.06.24	20:00:00	1.07358	1.07404	1.07261	1.07356	6672	0	34
2021.06.25	00:00:00	1.07323	1.07432	1.07237	1.07317	3514	0	25
2021.06.25	04:00:00	1.07321	1.07392	1.07272	1.07296	3355	0	34
2021.06.25	08:00:00	1.07297	1.07369	1.07242	1.07343	7359	0	34
2021.06.25	12:00:00	1.07348	1.07397	1.07282	1.07296	8810	0	34
2021.06.25	16:00:00	1.07294	1.07414	1.07220	1.07399	11690	0	34
2021.06.25	20:00:00	1.07395	1.07466	1.07360	1.07373	3454	0	34
2021.06.28	00:00:00	1.07080	1.07426	1.06965	1.07244	3121	0	34
2021.06.28	04:00:00	1.07244	1.07361	1.07224	1.07357	4920	0	34
2021.06.28	08:00:00	1.07359	1.07392	1.07217	1.07335	6995	0	14
2021.06.28	12:00:00	1.07332	1.07489	1.07329	1.07452	7966	0	34
2021.06.28	16:00:00	1.07453	1.07490	1.07354	1.07386	9772	0	34
2021.06.28	20:00:00	1.07387	1.07452	1.07365	1.07452	3499	0	20
2021.06.29	00:00:00	1.07439	1.07459	1.07301	1.07304	2974	0	23
2021.06.29	04:00:00	1.07305	1.07509	1.07271	1.07458	5092	0	34
2021.06.29	08:00:00	1.07459	1.07604	1.07452	1.07534	7904	0	34
2021.06.29	12:00:00	1.07534	1.07606	1.07488	1.07515	9400	0	34
2021.06.29	16:00:00	1.07517	1.07642	1.07418	1.07440	10735	0	34
2021.06.29	20:00:00	1.07440	1.07466	1.07369	1.07389	4148	0	17
2021.06.30	00:00:00	1.07458	1.07523	1.07270	1.07433	3509	0	18
2021.06.30	04:00:00	1.07433	1.07486	1.07376	1.07481	4907	0	34
2021.06.30	08:00:00	1.07486	1.07500	1.07367	1.07434	6788	0	14
2021.06.30	12:00:00	1.07436	1.07476	1.07323	1.07466	9114	0	18
2021.06.30	16:00:00	1.07466	1.07589	1.07341	1.07366	12779	0	34
2021.06.30	20:00:00	1.07366	1.07384	1.07257	1.07268	5904	0	20
2021.07.01	00:00:00	1.07268	1.07339	1.07114	1.07195	3533	0	15
2021.07.01	04:00:00	1.07195	1.07204	1.07102	1.07148	3217	0	34
2021.07.01	08:00:00	1.07146	1.07233	1.07105	1.07172	7453	0	34
2021.07.01	12:00:00	1.07169	1.07209	1.07075	1.07090	8683	0	17
2021.07.01	16:00:00	1.07088	1.07117	1.06996	1.07066	13016	0	34
2021.07.01	20:00:00	1.07066	1.07204	1.07040	1.07138	5339	0	18
2021.07.02	00:00:00	1.07138	1.07216	1.06940	1.07191	3384	0	21
2021.07.02	04:00:00	1.07195	1.07241	1.07128	1.07147	3325	0	34
2021.07.02	08:00:00	1.07147	1.07190	1.07078	1.07096	6201	0	34
2021.07.02	12:00:00	1.07096	1.07258	1.07053	1.07070	9874	0	34
2021.07.02	16:00:00	1.07071	1.07108	1.06952	1.07004	12185	0	34
2021.07.02	20:00:00	1.07003	1.07076	1.06976	1.07007	4530	0	20
2021.07.05	00:00:00	1.06818	1.07050	1.06811	1.06977	3206	0	31
2021.07.05	04:00:00	1.06984	1.07115	1.06936	1.07075	4573	0	34
2021.07.05	08:00:00	1.07074	1.07204	1.07035	1.07179	6925	0	34
2021.07.05	12:00:00	1.07177	1.07260	1.07160	1.07207	6513	0	34
2021.07.05	16:00:00	1.07204	1.07235	1.07153	1.07193	6088	0	34
2021.07.05	20:00:00	1.07192	1.07269	1.06984	1.07029	7613	0	34
2021.07.06	00:00:00	1.06971	1.07220	1.06779	1.06891	4821	0	19
2021.07.06	04:00:00	1.06892	1.06934	1.06614	1.06665	7437	0	34
2021.07.06	08:00:00	1.06665	1.06987	1.06663	1.06985	9685	0	34
2021.07.06	12:00:00	1.06987	1.07043	1.06794	1.06822	8839	0	34
2021.07.06	16:00:00	1.06821	1.07217	1.06683	1.06881	17030	0	16
2021.07.06	20:00:00	1.06881	1.06905	1.06777	1.06863	4722	0	34
2021.07.07	00:00:00	1.06861	1.06914	1.06678	1.06827	4338	0	19
2021.07.07	04:00:00	1.06827	1.06866	1.06730	1.06787	4004	0	34
2021.07.07	08:00:00	1.06787	1.06840	1.06708	1.06821	6837	0	34
2021.07.07	12:00:00	1.06821	1.06889	1.06607	1.06687	8510	0	34
2021.07.07	16:00:00	1.06689	1.06813	1.06614	1.06687	14299	0	34
2021.07.07	20:00:00	1.06685	1.06714	1.06599	1.06609	9364	0	34
2021.07.08	00:00:00	1.06572	1.06736	1.06324	1.06705	3563	0	16
2021.07.08	04:00:00	1.06706	1.06827	1.06671	1.06798	7418	0	34
2021.07.08	08:00:00	1.06795	1.06848	1.06630	1.06706	12391	0	34
2021.07.08	12:00:00	1.06708	1.06860	1.06636	1.06816	13546	0	34
2021.07.08	16:00:00	1.06817	1.07045	1.06681	1.06942	16408	0	34
2021.07.08	20:00:00	1.06942	1.06997	1.06754	1.06934	10502	0	34
2021.07.09	00:00:00	1.06934	1.07026	1.06561	1.06911	4849	0	22
2021.07.09	04:00:00	1.06912	1.07046	1.06854	1.06927	8278	0	34
2021.07.09	08:00:00	1.06927	1.07065	1.06890	1.07006	10668	0	34
2021.07.09	12:00:00	1.07008	1.07096	1.06972	1.06998	10611	0	19
2021.07.09	16:00:00	1.06998	1.07143	1.06956	1.07068	10128	0	34
2021.07.09	20:00:00	1.07068	1.07079	1.06931	1.06969	3593	0	22
2021.07.12	00:00:00	1.06810	1.07001	1.06777	1.06937	3818	0	34
2021.07.12	04:00:00	1.06936	1.07064	1.06862	1.07013	5015	0	17
2021.07.12	08:00:00	1.07012	1.07149	1.06980	1.07122	7477	0	34
2021.07.12	12:00:00	1.07122	1.07181	1.07057	1.07104	7471	0	34
2021.07.12	16:00:00	1.07104	1.07227	1.07077	1.07223	9128	0	34
2021.07.12	20:00:00	1.07222	1.07223	1.07066	1.07068	5173	0	34
2021.07.13	00:00:00	1.07068	1.07101	1.06931	1.07066	2785	0	34
2021.07.13	04:00:00	1.07066	1.07123	1.06941	1.07123	4673	0	33
2021.07.13	08:00:00	1.07123	1.07240	1.07092	1.07099	7970	0	34
2021.07.13	12:00:00	1.07098	1.07383	1.06968	1.07342	8470	0	34
2021.07.13	16:00:00	1.07342	1.07345	1.07140	1.07193	12237	0	34
2021.07.13	20:00:00	1.07192	1.07247	1.07132	1.07148	7397	0	34
2021.07.14	00:00:00	1.07135	1.07216	1.06938	1.07041	3546	0	17
2021.07.14	04:00:00	1.07040	1.07045	1.06248	1.06290	8510	0	33
2021.07.14	08:00:00	1.06288	1.06371	1.06162	1.06186	8447	0	34
2021.07.14	12:00:00	1.06187	1.06382	1.06172	1.06274	11764	0	34
2021.07.14	16:00:00	1.06274	1.06342	1.06172	1.06330	13572	0	34
2021.07.14	20:00:00	1.06332	1.06404	1.06252	1.06273	6593	0	34
2021.07.15	00:00:00	1.06277	1.06421	1.06166	1.06363	3984	0	12
2021.07.15	04:00:00	1.06359	1.06586	1.06341	1.06374	6698	0	34
2021.07.15	08:00:00	1.06375	1.06482	1.06331	1.06343	9198	0	34
2021.07.15	12:00:00	1.06340	1.06472	1.06340	1.06428	10619	0	34
2021.07.15	16:00:00	1.06428	1.06447	1.06228	1.06260	14507	0	34
2021.07.15	20:00:00	1.06259	1.06380	1.06218	1.06242	8421	0	34
2021.07.16	00:00:00	1.06240	1.06338	1.05733	1.05862	4328	0	34
2021.07.16	04:00:00	1.05858	1.06098	1.05830	1.05919	6009	0	34
2021.07.16	08:00:00	1.05919	1.06030	1.05848	1.05878	8161	0	32
2021.07.16	12:00:00	1.05878	1.05933	1.05788	1.05815	9103	0	15
2021.07.16	16:00:00	1.05814	1.05832	1.05604	1.05629	14040	0	33
2021.07.16	20:00:00	1.05627	1.05659	1.05545	1.05596	6798	0	34
2021.07.19	00:00:00	1.05565	1.05703	1.05530	1.05667	4398	0	18
2021.07.19	04:00:00	1.05665	1.05741	1.05576	1.05600	5888	0	34
2021.07.19	08:00:00	1.05600	1.05616	1.05509	1.05577	11332	0	34
2021.07.19	12:00:00	1.05580	1.05870	1.05526	1.05828	13911	0	34
2021.07.19	16:00:00	1.05828	1.05857	1.05629	1.05692	21498	0	34
2021.07.19	20:00:00	1.05691	1.05861	1.05630	1.05714	12520	0	34
2021.07.20	00:00:00	1.05714	1.05938	1.05589	1.05914	3898	0	20
2021.07.20	04:00:00	1.05915	1.06076	1.05689	1.06073	6106	0	34
2021.07.20	08:00:00	1.06076	1.06126	1.05945	1.05983	12090	0	34
2021.07.20	12:00:00	1.05982	1.06100	1.05967	1.06041	11157	0	34
2021.07.20	16:00:00	1.06040	1.06102	1.05912	1.05919	14202	0	34
2021.07.20	20:00:00	1.05919	1.05969	1.05860	1.05945	5732	0	34
2021.07.21	00:00:00	1.05909	1.06016	1.05793	1.05815	3652	0	26
2021.07.21	04:00:00	1.05814	1.05856	1.05671	1.05687	5548	0	34
2021.07.21	08:00:00	1.05687	1.05781	1.05622	1.05651	10832	0	34
2021.07.21	12:00:00	1.05654	1.05696	1.05582	1.05658	8934	0	34
2021.07.21	16:00:00	1.05657	1.05697	1.05485	1.05551	11925	0	34
2021.07.21	20:00:00	1.05553	1.05568	1.05437	1.05529	6381	0	34
2021.07.22	00:00:00	1.05529	1.05627	1.05418	1.05595	2955	0	20
2021.07.22	04:00:00	1.05595	1.05791	1.05557	1.05728	4452	0	33
2021.07.22	08:00:00	1.05730	1.05934	1.05703	1.05911	9966	0	34
2021.07.22	12:00:00	1.05911	1.05980	1.05830	1.05889	11851	0	34
2021.07.22	16:00:00	1.05890	1.05968	1.05809	1.05831	15218	0	34
2021.07.22	20:00:00	1.05830	1.05856	1.05760	1.05778	5233	0	34
2021.07.23	00:00:00	1.05778	1.06053	1.05604	1.05707	3629	0	16
2021.07.23	04:00:00	1.05705	1.05843	1.05668	1.05692	4070	0	34
2021.07.23	08:00:00	1.05686	1.05716	1.05585	1.05622	8820	0	34
2021.07.23	12:00:00	1.05622	1.05701	1.05601	1.05645	10141	0	34
2021.07.23	16:00:00	1.05644	1.05700	1.05508	1.05514	9997	0	34
2021.07.23	20:00:00	1.05513	1.05583	1.05427	1.05485	4294	0	34
2021.07.26	00:00:00	1.05417	1.05647	1.05395	1.05530	2883	0	12
2021.07.26	04:00:00	1.05533	1.05559	1.05447	1.05457	4677	0	34
2021.07.26	08:00:00	1.05456	1.05538	1.05405	1.05458	10581	0	34
2021.07.26	12:00:00	1.05458	1.05524	1.05433	1.05491	10567	0	34
2021.07.26	16:00:00	1.05491	1.05518	1.05382	1.05426	13736	0	34
2021.07.26	20:00:00	1.05427	1.05520	1.05408	1.05408	5269	0	33
2021.07.27	00:00:00	1.05408	1.05486	1.05314	1.05425	2289	0	22
2021.07.27	04:00:00	1.05424	1.05568	1.05388	1.05486	3441	0	36
2021.07.27	08:00:00	1.05487	1.05700	1.05415	1.05686	12380	0	34
2021.07.27	12:00:00	1.05687	1.05781	1.05663	1.05765	12282	0	34
2021.07.27	16:00:00	1.05759	1.05967	1.05715	1.05799	17861	0	34
2021.07.27	20:00:00	1.05799	1.05825	1.05705	1.05789	6142	0	34
2021.07.28	00:00:00	1.05786	1.05902	1.05632	1.05869	3786	0	34
2021.07.28	04:00:00	1.05872	1.05920	1.05670	1.05739	7163	0	34
2021.07.28	08:00:00	1.05739	1.05794	1.05654	1.05783	9598	0	34
2021.07.28	12:00:00	1.05782	1.05877	1.05718	1.05753	10401	0	34
2021.07.28	16:00:00	1.05753	1.06000	1.05748	1.05918	13608	0	34
2021.07.28	20:00:00	1.05918	1.06061	1.05898	1.05962	17581	0	34
2021.07.29	00:00:00	1.05962	1.06020	1.05775	1.05933	2747	0	20
2021.07.29	04:00:00	1.05930	1.05944	1.05828	1.05865	4458	0	34
2021.07.29	08:00:00	1.05866	1.05907	1.05803	1.05816	10353	0	34
2021.07.29	12:00:00	1.05816	1.05872	1.05681	1.05686	8769	0	34
2021.07.29	16:00:00	1.05687	1.05702	1.05474	1.05511	11007	0	34
2021.07.29	20:00:00	1.05508	1.05516	1.05436	1.05449	5674	0	34
2021.07.30	00:00:00	1.05450	1.05548	1.05232	1.05503	3465	0	17
2021.07.30	04:00:00	1.05505	1.05571	1.05459	1.05464	6796	0	34
2021.07.30	08:00:00	1.05457	1.05539	1.05399	1.05442	7633	0	34
2021.07.30	12:00:00	1.05442	1.05445	1.05177	1.05262	8575	0	34
2021.07.30	16:00:00	1.05261	1.05324	1.05163	1.05282	14014	0	34
2021.07.30	20:00:00	1.05281	1.05356	1.05252	1.05288	5675	0	33
2021.08.02	00:00:00	1.05070	1.05364	1.05070	1.05333	3754	0	25
2021.08.02	04:00:00	1.05333	1.05418	1.05320	1.05374	7279	0	35
2021.08.02	08:00:00	1.05376	1.05427	1.05288	1.05384	8902	0	34
2021.08.02	12:00:00	1.05379	1.05616	1.05350	1.05588	9542	0	34
2021.08.02	16:00:00	1.05586	1.05631	1.05512	1.05584	15304	0	34
2021.08.02	20:00:00	1.05583	1.05619	1.05474	1.05573	7943	0	34
2021.08.03	00:00:00	1.05567	1.05647	1.05305	1.05352	2895	0	19
2021.08.03	04:00:00	1.05352	1.05631	1.05240	1.05517	9576	0	34
2021.08.03	08:00:00	1.05516	1.05587	1.05358	1.05462	9676	0	34
2021.08.03	12:00:00	1.05460	1.05551	1.05345	1.05392	10547	0	34
2021.08.03	16:00:00	1.05392	1.05443	1.05265	1.05437	16949	0	34
2021.08.03	20:00:00	1.05437	1.05464	1.05314	1.05367	7577	0	34
2021.08.04	00:00:00	1.05364	1.05364	1.04921	1.04929	4475	0	34
2021.08.04	04:00:00	1.04930	1.04975	1.04799	1.04930	6473	0	34
2021.08.04	08:00:00	1.04929	1.04938	1.04749	1.04913	8828	0	34
2021.08.04	12:00:00	1.04913	1.04919	1.04750	1.04808	8792	0	34
2021.08.04	16:00:00	1.04808	1.04837	1.04655	1.04709	16641	0	34
2021.08.04	20:00:00	1.04712	1.04807	1.04666	1.04729	7897	0	34
2021.08.05	00:00:00	1.04728	1.04812	1.04488	1.04807	3564	0	15
2021.08.05	04:00:00	1.04807	1.04895	1.04733	1.04864	5922	0	34
2021.08.05	08:00:00	1.04863	1.04936	1.04746	1.04835	9395	0	34
2021.08.05	12:00:00	1.04836	1.04910	1.04749	1.04811	12004	0	34
2021.08.05	16:00:00	1.04813	1.04934	1.04783	1.04893	12638	0	34
2021.08.05	20:00:00	1.04891	1.04921	1.04802	1.04888	5076	0	34
2021.08.06	00:00:00	1.04888	1.05026	1.04792	1.04903	2702	0	21
2021.08.06	04:00:00	1.04903	1.04911	1.04750	1.04767	5874	0	35
2021.08.06	08:00:00	1.04768	1.04880	1.04764	1.04815	8463	0	19
2021.08.06	12:00:00	1.04815	1.04832	1.04712	1.04725	9748	0	34
2021.08.06	16:00:00	1.04725	1.04942	1.04705	1.04882	15000	0	34
2021.08.06	20:00:00	1.04880	1.04905	1.04817	1.04849	4301	0	33
2021.08.09	00:00:00	1.04754	1.05006	1.04726	1.04829	5563	0	34
2021.08.09	04:00:00	1.04830	1.04837	1.04728	1.04745	4356	0	34
2021.08.09	08:00:00	1.04745	1.04836	1.04708	1.04748	9151	0	34
2021.08.09	12:00:00	1.04748	1.04772	1.04702	1.04709	6268	0	34
2021.08.09	16:00:00	1.04708	1.04846	1.04693	1.04765	12546	0	34
2021.08.09	20:00:00	1.04768	1.04861	1.04759	1.04789	5371	0	26
2021.08.10	00:00:00	1.04788	1.04886	1.04709	1.04828	2542	0	26
2021.08.10	04:00:00	1.04828	1.05041	1.04808	1.05023	4311	0	34
2021.08.10	08:00:00	1.05023	1.05096	1.04954	1.04976	9355	0	34
2021.08.10	12:00:00	1.04975	1.05000	1.04905	1.04950	7592	0	34
2021.08.10	16:00:00	1.04949	1.04966	1.04836	1.04881	11964	0	34
2021.08.10	20:00:00	1.04880	1.04895	1.04768	1.04769	4587	0	19
2021.08.11	00:00:00	1.04769	1.04858	1.04707	1.04823	2330	0	18
2021.08.11	04:00:00	1.04825	1.04843	1.04734	1.04755	3247	0	34
2021.08.11	08:00:00	1.04753	1.04793	1.04659	1.04667	7673	0	34
2021.08.11	12:00:00	1.04665	1.04694	1.04554	1.04614	9487	0	34
2021.08.11	16:00:00	1.04613	1.04683	1.04546	1.04616	13437	0	34
2021.08.11	20:00:00	1.04617	1.04727	1.04594	1.04678	7641	0	24
2021.08.12	00:00:00	1.04624	1.04718	1.04523	1.04672	2537	0	19
2021.08.12	04:00:00	1.04672	1.04726	1.04539	1.04719	3936	0	34
2021.08.12	08:00:00	1.04719	1.04802	1.04641	1.04665	7148	0	34
2021.08.12	12:00:00	1.04666	1.04771	1.04614	1.04764	7965	0	34
2021.08.12	16:00:00	1.04766	1.04861	1.04727	1.04757	10800	0	34
2021.08.12	20:00:00	1.04759	1.04813	1.04709	1.04709	7018	0	23
2021.08.13	00:00:00	1.04650	1.04839	1.04552	1.04798	2848	0	13
2021.08.13	04:00:00	1.04800	1.04830	1.04704	1.04749	4894	0	34
2021.08.13	08:00:00	1.04750	1.04806	1.04680	1.04741	5956	0	34
2021.08.13	12:00:00	1.04741	1.04879	1.04731	1.04771	6962	0	34
2021.08.13	16:00:00	1.04772	1.04808	1.04689	1.04692	11637	0	34
2021.08.13	20:00:00	1.04690	1.04719	1.04646	1.04669	3721	0	19
2021.08.16	00:00:00	1.04582	1.04669	1.04400	1.04540	2909	0	31
2021.08.16	04:00:00	1.04540	1.04540	1.04405	1.04457	5284	0	32
2021.08.16	08:00:00	1.04456	1.04457	1.04328	1.04343	7428	0	19
2021.08.16	12:00:00	1.04343	1.04394	1.04260	1.04261	7692	0	34
2021.08.16	16:00:00	1.04261	1.04591	1.04218	1.04557	12024	0	34
2021.08.16	20:00:00	1.04558	1.04573	1.04451	1.04452	5474	0	34
2021.08.17	00:00:00	1.04431	1.04489	1.04258	1.04280	2849	0	17
2021.08.17	04:00:00	1.04281	1.05232	1.04171	1.05231	8320	0	33
2021.08.17	08:00:00	1.05233	1.05392	1.05094	1.05270	12810	0	34
2021.08.17	12:00:00	1.05270	1.05357	1.05167	1.05247	9927	0	34
2021.08.17	16:00:00	1.05246	1.05252	1.04837	1.04943	15991	0	34
2021.08.17	20:00:00	1.04943	1.05051	1.04786	1.04789	9240	0	34
2021.08.18	00:00:00	1.04789	1.04888	1.04692	1.04804	3441	0	12
2021.08.18	04:00:00	1.04804	1.05390	1.04492	1.04739	8417	0	34
2021.08.18	08:00:00	1.04738	1.04967	1.04730	1.04942	8566	0	34
2021.08.18	12:00:00	1.04943	1.05205	1.04940	1.05137	8872	0	34
2021.08.18	16:00:00	1.05136	1.05252	1.04959	1.05027	12409	0	34
2021.08.18	20:00:00	1.05026	1.05173	1.04811	1.05126	13595	0	34
2021.08.19	00:00:00	1.05104	1.05351	1.04876	1.05324	4125	0	29
